AAPL,GOOGL,MSFT,AMZN,MS,GS,JPM,BLK,MYL,PFE,AET,Date
0.00124300338073,0.00127420740899,0.00123453066121,0.00189005149829,0.00131355066265,0.000840379757131,0.00076826667208,0.000919745865381,0.00259200907538,0.000562188014652,0.00091525782251,6/3/2016
0.00123975840419,0.00128635916423,0.00123248413131,0.0018926844838,0.00131156043048,0.000843253268539,0.000771519805743,0.000915876550747,0.00259171026648,0.000567079468615,0.000911674651672,6/10/2016
0.00122864434191,0.00129140558603,0.00123195825286,0.00189095952607,0.00131806059616,0.000846578293971,0.000779637601185,0.00092172524712,0.00259922743383,0.000567563609484,0.000916323070502,6/17/2016
0.00122992119148,0.00129279888227,0.00122570602733,0.00186804259086,0.00131349497918,0.000846693848037,0.000785331259099,0.000912127333753,0.00259012896167,0.000575213206974,0.000916601485989,6/24/2016
0.00122975306016,0.00128655999544,0.0011168060973,0.00186996785559,0.00129601317395,0.000843517138278,0.000783097810496,0.000903339661418,0.0025916539816,0.000575984787248,0.000921255861554,7/1/2016
0.00122451420678,0.00128792183611,0.00112003988605,0.0018707452161,0.0013194528223,0.000877262407919,0.000791456602422,0.000907587586625,0.00259094782849,0.000577231196573,0.000922172530913,7/8/2016
0.00121173891393,0.00129044050715,0.00113485946738,0.00186484124038,0.00132561903838,0.00087635094948,0.000791268835154,0.000909094698035,0.00254929065655,0.000577048819863,0.000919829905484,7/15/2016
0.00122766258883,0.00129673864347,0.00113204777055,0.00186040965741,0.00131494185978,0.000869784501923,0.000782446458797,0.000905817644163,0.00254675930232,0.000576705004557,0.000935246139527,7/22/2016
0.00117371807612,0.00128673544503,0.00113008377143,0.00184490767251,0.00131456202103,0.000871872086364,0.000786042680563,0.000898046574132,0.00254855910423,0.000577824286456,0.000934872498573,7/29/2016
0.00117358974485,0.00128599277941,0.00108368916929,0.00184404932795,0.00131441407978,0.000871074769021,0.000785203133731,0.000901582013372,0.00254747991956,0.000579245822927,0.000926438008701,8/5/2016
0.00116768356917,0.00128081521606,0.00107144697852,0.00183916731748,0.0013242471027,0.00086300875363,0.000776599615523,0.00089738816527,0.00254611278551,0.000578987137685,0.00092242579279,8/12/2016
0.00116953117254,0.00127428440952,0.00103596737646,0.00182635889291,0.00131677133235,0.000857722050881,0.000767658435361,0.000897567106375,0.00264691413093,0.000579269441189,0.00092426163382,8/19/2016
0.00113552463523,0.00127397494797,0.00101761211782,0.0018263734754,0.00130563794965,0.000847719684608,0.000769501645293,0.000897647241505,0.00262162058452,0.000579101055651,0.000918154249226,8/26/2016
0.00114983600861,0.00127436071965,0.00102250968636,0.00181050381622,0.0013063495376,0.000840264151149,0.000770864525644,0.000890305602547,0.00262134350711,0.000580736826093,0.000906103314565,9/2/2016
0.00121575790742,0.00126740114701,0.00102312671441,0.0018123457264,0.00129526372984,0.000818133101498,0.000771195168051,0.000885249518235,0.00263462266552,0.000580853177209,0.000906143247447,9/9/2016
